date,target,days_to_news,open,high,low,close,vol,signed_volume,zero_vol_mins_count,significant_mins_count,max_signed_volume,trade_value,trade_value_std,RSI_above_80_count,RSI_below_20_count,avg_price,max_box_cross_2p_count,price_cross_bb,30d_avg_trade_value,trade_val_ratio,body_vs_shadow,interaday_volatility,cloud_width_to_range,max_10_min_price_change_pos,max_10_min_price_change_neg,max_10_min_trade_Value,correlation,RSI
2017-09-06,0,0,121.4817257190496,122.3920800333472,121.32999999999998,121.32999999999998,106974895.89549164,534793.9999998868,80,0,1436018.999999905,13007801183,175125688.4,4,23,121.59676412032107,0,18,17381685771.533333,0.7483624634558396,0.14285714285716197,0.2303770701963719,4.312128801,0.005371901,-0.004149378,3288478300,0.6461250371969594,37.060702875399244
2017-09-10,0,0,122.08627806563038,122.08627806563038,117.13,117.13,166530761.00059763,73079804.00000043,57,0,48804000.00000013,19846461284,313432311.99340576,12,39,119.17594782341008,3,23,16686345965.966667,1.1893833032395875,1,1.3115813569589343,0.9240453905304117,0.028761984,-0.025213675,6199791315,0.8074347925366396,23.059360730593625
2017-09-11,0,0,119.15827045358203,121.28248410343366,117.84328105129292,119.31,150541845.93076858,21608908.00000016,73,0,9000000.000000011,17951758954,214075882.12065464,32,11,119.24763405821184,1,13,16835280180,1.066317801805654,0.044117647,0.7120871169103137,1.331653243876374,0.017514595496246822,-0.017394994,4202253466,-0.247656801,26.204379562043812
2017-09-12,0,0,119.26019368421052,120.8280757894737,118.3498105263158,120.12000000000002,88460702.83882783,25885952.999999676,47,0,19468800.000000037,10579039477,154547229.06065187,19,5,119.59027158392155,0,26,16703172981,0.6333550810509927,0.3469387755102141,0.36239901126996393,1.8479966486303268,0.012976140644621366,-0.012717253,1966755062,0.3290924235129799,30.082987551867333
2017-09-13,0,0,121.48080231596362,123.30149710504551,120.9244789081886,122.29000000000002,106865693.89156921,13031139.00000022,38,0,3604730.0000000014,13017694471,119302800.34581284,1,16,121.81359608452405,0,19,16547991681.533333,0.7866631021773504,0.3404255319148982,0.5132427283038057,2.0800237204905083,0.013945857260049363,-0.008316008,2245549390,0.34200362282099195,46.24113475177315
2017-09-16,0,0,121.88540115798182,124.9198924731183,121.88540115798182,122.29000000000002,82231713.35350396,30327221.000000052,93,0,25359660.000000007,10088681035,212737823.65086275,3,4,122.6860127750228,0,9,16506920102.433332,0.6111788857276167,0.13333333333333522,0.6744590527485658,1.937375157752742,0.017522412387938054,-0.017768595,3324685019,-0.737369979,49.619482496194905
2017-09-17,0,0,122.9002043318349,124.36691458929302,121.98983244789538,123.76,106065922.84259857,10449933.999999806,81,0,4755525.000000004,13044448172,176509187.4759818,8,5,122.98434617269027,0,19,16359212785,0.7973762761910467,0.36170212765957577,0.2962840841438697,2.579059456089305,0.007802875,-0.017798013,2688822963,0.2152703301621991,53.70629370629371
2017-09-18,0,0,123.9085020242915,124.92,123.04872874493928,124.92,72259047.23022735,9953592.999999885,105,0,6101963.999999913,8965405539,135405622.00083256,17,22,124.07312139661866,0,14,15951238163,0.5620507603962092,0.5405405405405465,0.2446743280861139,3.276187863246828,0.008140008,-0.009864365,2618538967,0.015096379347508253,55.14905149051489
2017-09-19,0,0,124.92385908726982,126.44115292233786,124.72155324259408,126.34,124061032.64207694,15109272.999999408,62,0,9500018.999999894,15576651088,198758127.75657973,8,15,125.55635525733142,0,17,15776726023.033333,0.9873183488930953,0.8235294117647136,0.30612967418849685,3.565153127,0.007633588,-0.007692308,3408934034.0000005,0.3162247825797657,60.969387755102034
2017-09-20,0,0,126.43843498273876,131.85,125.93268124280782,131.85,590598736.9283277,171020059.00000185,62,0,134005694.00000162,77519230320,1497147706,12,0,131.25532696391014,1,10,17866598786,4.338779375427539,0.9145299145299174,2.064630072739679,1.0360496749006742,0.019417475728155345,-0.004016064,44454106187,0.9417716693422866,71.96752626552046
2017-09-23,0,0,136.5,137.76435716932198,133.1620971,136.5,422664230.46153843,-25619286,10,0,17952120.99999997,57604975124,887225774.3040396,21,16,136.29015888355835,1,24,19116231808.033333,3.0134063921422163,0,0.9386886464870589,1.3320925037589113,0.018021331,-0.016949153,7371081579.000001,0.7528377381937537,76.83504341
2017-09-24,0,0,136.5557620817844,138.88226765799257,132.6613940520446,136.05,267110059.97794926,37825394.999999866,22,0,17930195.999999747,36306535367,393568527.2767488,10,15,135.9235042289205,2,22,19824891824,1.831361083340844,0.081300813,1.8983862398127131,0.9854944117191093,0.019679300291545118,-0.018106375,12500443018,-0.569313898,76.86537702329255
2017-09-25,0,0,137.5633358,137.9679338842975,134.1242524417731,134.63,94096509.66352224,1083480.0000008915,42,0,4047460.0000001425,12778674676,106454242.53906445,4,37,135.80391793165333,1,26,19820494876.266666,0.6447202633321412,0.7631578947368489,0.6004056409874491,1.7000922362903623,0.011816838995568726,-0.023378582,1230288761.0000002,0.48796268458562975,72.68292682926825
2017-09-26,0,0,134.58057518796994,136.09783082706767,133.82194736842106,134.53,102723889.09536906,12464403.99999967,85,0,3583056.000000091,13887941400,178231418.20551738,3,25,135.1968030251114,0,19,19898756088,0.697930129,0.022222222,0.6152265443917686,3.0763395784776923,0.013770003721622457,-0.013951735,5516505585,-0.064909228,73.79047619047617
